Mes,Ano,IdEstablecimiento,GrupoPrestacion,IdRegion,IdComuna,total_pacientes,total_migrantes
12,2024,102303,Consulta Medica,1,1401,648.0,38.0
12,2024,102303,Consulta no Medica,1,1401,571.0,142.0
12,2024,102304,Consulta Medica,1,1405,436.0,60.0
12,2024,102304,Consulta no Medica,1,1405,259.0,58.0
12,2024,102305,Consulta Medica,1,1107,1370.0,258.0
12,2024,102305,Consulta no Medica,1,1107,1687.0,331.0
12,2024,102306,Consulta Medica,1,1101,901.0,67.0
12,2024,102306,Consulta no Medica,1,1101,831.0,185.0
12,2024,102307,Consulta Medica,1,1107,596.0,60.0
12,2024,102307,Consulta no Medica,1,1107,1251.0,284.0
12,2024,102308,Consulta Medica,1,1404,332.0,91.0
12,2024,102308,Consulta no Medica,1,1404,189.0,79.0
12,2024,102309,Consulta Medica,1,1402,222.0,63.0
12,2024,102309,Consulta no Medica,1,1402,34.0,2.0
12,2024,102310,Consulta Medica,1,1403,184.0,166.0
12,2024,102310,Consulta no Medica,1,1403,228.0,135.0
12,2024,102400,Consulta Medica,1,1404,14.0,1.0
12,2024,102402,Consulta Medica,1,1404,3.0,0.0
12,2024,102403,Consulta no Medica,1,1401,42.0,4.0
12,2024,102406,Consulta Medica,1,1401,1.0,0.0
12,2024,102406,Consulta no Medica,1,1401,57.0,13.0
12,2024,102407,Consulta Medica,1,1404,3.0,0.0
12,2024,102408,Consulta Medica,1,1402,94.0,16.0
12,2024,102408,Consulta no Medica,1,1402,8.0,0.0
12,2024,102409,Consulta no Medica,1,1403,10.0,1.0
12,2024,102410,Consulta Medica,1,1404,7.0,0.0
12,2024,102410,Consulta no Medica,1,1404,5.0,0.0
12,2024,102412,Consulta Medica,1,1101,197.0,9.0
12,2024,102412,Consulta no Medica,1,1101,58.0,11.0
12,2024,102413,Consulta Medica,1,1101,46.0,2.0
12,2024,102413,Consulta no Medica,1,1101,21.0,4.0
12,2024,102414,Consulta no Medica,1,1401,30.0,7.0
12,2024,102415,Consulta Medica,1,1403,45.0,0.0
12,2024,102415,Consulta no Medica,1,1403,66.0,17.0
12,2024,102701,Consulta Medica,1,1101,105.0,25.0
12,2024,102701,Consulta no Medica,1,1101,271.0,81.0
12,2024,102705,Consulta Medica,1,1107,531.0,113.0
12,2024,102705,Consulta no Medica,1,1107,330.0,50.0
12,2024,103011,Consulta Medica,2,2101,87.0,0.0
12,2024,103011,Consulta no Medica,2,2101,96.0,0.0
12,2024,103030,Consulta Medica,2,2101,338.0,6.0
12,2024,103030,Consulta no Medica,2,2101,334.0,9.0
12,2024,103100,Consulta Medica,2,2101,338.0,6.0
12,2024,103100,Consulta no Medica,2,2101,445.0,28.0
12,2024,103102,Consulta Medica,2,2301,305.0,29.0
12,2024,103102,Consulta no Medica,2,2301,532.0,74.0
12,2024,103103,Consulta Medica,2,2104,671.0,18.0
12,2024,103103,Consulta no Medica,2,2104,196.0,22.0
12,2024,103104,Consulta Medica,2,2102,1083.0,301.0
12,2024,103104,Consulta no Medica,2,2102,420.0,127.0
12,2024,103300,Consulta Medica,2,2101,908.0,70.0
12,2024,103300,Consulta no Medica,2,2101,937.0,240.0
12,2024,103301,Consulta Medica,2,2101,990.0,156.0
12,2024,103301,Consulta no Medica,2,2101,956.0,208.0
12,2024,103302,Consulta Medica,2,2101,828.0,122.0
12,2024,103302,Consulta no Medica,2,2101,920.0,274.0
12,2024,103303,Consulta Medica,2,2101,1014.0,102.0
12,2024,103303,Consulta no Medica,2,2101,1075.0,337.0
12,2024,103304,Consulta Medica,2,2101,871.0,105.0
12,2024,103304,Consulta no Medica,2,2101,1260.0,207.0
12,2024,103305,Consulta Medica,2,2201,441.0,56.0
12,2024,103305,Consulta no Medica,2,2201,874.0,332.0
12,2024,103306,Consulta Medica,2,2201,736.0,123.0
12,2024,103306,Consulta no Medica,2,2201,826.0,138.0
12,2024,103307,Consulta Medica,2,2201,886.0,74.0
12,2024,103307,Consulta no Medica,2,2201,1060.0,301.0
12,2024,103308,Consulta Medica,2,2101,969.0,205.0
12,2024,103308,Consulta no Medica,2,2101,1643.0,682.0
12,2024,103309,Consulta Medica,2,2302,149.0,4.0
12,2024,103309,Consulta no Medica,2,2302,168.0,17.0
12,2024,103311,Consulta Medica,2,2203,657.0,179.0
12,2024,103311,Consulta no Medica,2,2203,245.0,104.0
12,2024,103312,Consulta Medica,2,2201,592.0,92.0
12,2024,103312,Consulta no Medica,2,2201,507.0,110.0
12,2024,103400,Consulta Medica,2,2103,76.0,20.0
12,2024,103400,Consulta no Medica,2,2103,76.0,29.0
12,2024,103401,Consulta Medica,2,2103,96.0,19.0
12,2024,103401,Consulta no Medica,2,2103,60.0,15.0
12,2024,103403,Consulta no Medica,2,2203,26.0,1.0
12,2024,103404,Consulta Medica,2,2203,17.0,2.0
12,2024,103404,Consulta no Medica,2,2203,48.0,8.0
12,2024,103405,Consulta Medica,2,2203,6.0,0.0
12,2024,103405,Consulta no Medica,2,2203,2.0,0.0
12,2024,103406,Consulta Medica,2,2201,5.0,0.0
12,2024,103406,Consulta no Medica,2,2201,5.0,0.0
12,2024,103407,Consulta Medica,2,2202,16.0,0.0
12,2024,103407,Consulta no Medica,2,2202,9.0,0.0
12,2024,103409,Consulta Medica,2,2201,12.0,0.0
12,2024,103409,Consulta no Medica,2,2201,2.0,0.0
12,2024,103410,Consulta Medica,2,2201,45.0,1.0
12,2024,103410,Consulta no Medica,2,2201,2.0,0.0
12,2024,103411,Consulta no Medica,2,2302,6.0,2.0
12,2024,103413,Consulta Medica,2,2104,18.0,0.0
12,2024,103413,Consulta no Medica,2,2104,38.0,0.0
12,2024,103414,Consulta Medica,2,2203,3.0,0.0
12,2024,103414,Consulta no Medica,2,2203,4.0,0.0
12,2024,103704,Consulta Medica,2,2101,192.0,70.0
12,2024,103704,Consulta no Medica,2,2101,194.0,132.0
12,2024,103705,Consulta Medica,2,2201,230.0,16.0
12,2024,103705,Consulta no Medica,2,2201,346.0,50.0
12,2024,103707,Consulta Medica,2,2201,216.0,38.0
12,2024,103707,Consulta no Medica,2,2201,148.0,96.0
12,2024,104011,Consulta Medica,3,3101,200.0,0.0
12,2024,104011,Consulta no Medica,3,3101,30.0,0.0
12,2024,104101,Consulta Medica,3,3201,163.0,0.0
12,2024,104101,Consulta no Medica,3,3201,114.0,0.0
12,2024,104102,Consulta Medica,3,3202,611.0,27.0
12,2024,104102,Consulta no Medica,3,3202,486.0,35.0
12,2024,104104,Consulta Medica,3,3304,425.0,0.0
12,2024,104104,Consulta no Medica,3,3304,671.0,1.0
12,2024,104300,Consulta Medica,3,3101,464.0,17.0
12,2024,104300,Consulta no Medica,3,3101,1254.0,22.0
12,2024,104301,Consulta Medica,3,3102,725.0,1.0
12,2024,104301,Consulta no Medica,3,3102,422.0,3.0
12,2024,104302,Consulta Medica,3,3101,474.0,0.0
12,2024,104302,Consulta no Medica,3,3101,198.0,3.0
12,2024,104303,Consulta Medica,3,3101,629.0,79.0
12,2024,104303,Consulta no Medica,3,3101,723.0,169.0
12,2024,104304,Consulta Medica,3,3101,399.0,1.0
12,2024,104304,Consulta no Medica,3,3101,449.0,1.0
12,2024,104305,Consulta Medica,3,3101,113.0,0.0
12,2024,104305,Consulta no Medica,3,3101,255.0,5.0
12,2024,104306,Consulta Medica,3,3101,562.0,41.0
12,2024,104306,Consulta no Medica,3,3101,874.0,80.0
12,2024,104307,Consulta Medica,3,3101,331.0,3.0
12,2024,104307,Consulta no Medica,3,3101,453.0,21.0
12,2024,104308,Consulta Medica,3,3103,630.0,21.0
12,2024,104308,Consulta no Medica,3,3103,451.0,31.0
12,2024,104309,Consulta Medica,3,3201,540.0,1.0
12,2024,104309,Consulta no Medica,3,3201,452.0,0.0
12,2024,104311,Consulta Medica,3,3202,152.0,2.0
12,2024,104311,Consulta no Medica,3,3202,97.0,1.0
12,2024,104313,Consulta Medica,3,3301,370.0,5.0
12,2024,104313,Consulta no Medica,3,3301,342.0,8.0
12,2024,104314,Consulta Medica,3,3303,548.0,0.0
12,2024,104314,Consulta no Medica,3,3303,362.0,0.0
12,2024,104315,Consulta Medica,3,3301,374.0,4.0
12,2024,104315,Consulta no Medica,3,3301,135.0,2.0
12,2024,104316,Consulta Medica,3,3301,175.0,6.0
12,2024,104316,Consulta no Medica,3,3301,157.0,4.0
12,2024,104317,Consulta Medica,3,3301,191.0,0.0
12,2024,104317,Consulta no Medica,3,3301,297.0,0.0
12,2024,104319,Consulta Medica,3,3304,110.0,0.0
12,2024,104319,Consulta no Medica,3,3304,114.0,0.0
12,2024,104321,Consulta Medica,3,3101,692.0,6.0
12,2024,104321,Consulta no Medica,3,3101,691.0,7.0
12,2024,104322,Consulta Medica,3,3302,156.0,0.0
12,2024,104322,Consulta no Medica,3,3302,74.0,0.0
12,2024,104400,Consulta Medica,3,3103,232.0,30.0
12,2024,104400,Consulta no Medica,3,3103,147.0,20.0
12,2024,104401,Consulta Medica,3,3201,36.0,0.0
12,2024,104401,Consulta no Medica,3,3201,15.0,0.0
12,2024,104402,Consulta Medica,3,3202,15.0,0.0
12,2024,104402,Consulta no Medica,3,3202,5.0,0.0
12,2024,104403,Consulta Medica,3,3302,17.0,0.0
12,2024,104403,Consulta no Medica,3,3302,11.0,0.0
12,2024,104404,Consulta Medica,3,3302,39.0,0.0
12,2024,104404,Consulta no Medica,3,3302,11.0,0.0
12,2024,104405,Consulta Medica,3,3301,5.0,0.0
12,2024,104405,Consulta no Medica,3,3301,1.0,0.0
12,2024,104407,Consulta Medica,3,3302,35.0,0.0
12,2024,104407,Consulta no Medica,3,3302,17.0,0.0
12,2024,104409,Consulta no Medica,3,3303,3.0,0.0
12,2024,104410,Consulta Medica,3,3301,5.0,0.0
12,2024,104411,Consulta Medica,3,3301,2.0,0.0
12,2024,104413,Consulta Medica,3,3304,30.0,0.0
12,2024,104413,Consulta no Medica,3,3304,22.0,0.0
12,2024,104414,Consulta Medica,3,3302,12.0,0.0
12,2024,104414,Consulta no Medica,3,3302,12.0,0.0
12,2024,104415,Consulta Medica,3,3304,11.0,0.0
12,2024,104415,Consulta no Medica,3,3304,10.0,0.0
12,2024,104416,Consulta Medica,3,3304,59.0,0.0
12,2024,104416,Consulta no Medica,3,3304,75.0,0.0
12,2024,104701,Consulta Medica,3,3102,133.0,0.0
12,2024,104701,Consulta no Medica,3,3102,69.0,0.0
12,2024,105011,Consulta Medica,4,4101,81.0,0.0
12,2024,105103,Consulta Medica,4,4201,21.0,0.0
12,2024,105104,Consulta Medica,4,4204,810.0,7.0
12,2024,105104,Consulta no Medica,4,4204,617.0,32.0
12,2024,105105,Consulta Medica,4,4302,1007.0,0.0
12,2024,105105,Consulta no Medica,4,4302,533.0,1.0
12,2024,105106,Consulta Medica,4,4103,499.0,0.0
12,2024,105106,Consulta no Medica,4,4103,585.0,2.0
12,2024,105107,Consulta Medica,4,4106,528.0,0.0
12,2024,105107,Consulta no Medica,4,4106,863.0,26.0
12,2024,105108,Consulta Medica,4,4203,661.0,0.0
12,2024,105108,Consulta no Medica,4,4203,767.0,58.0
12,2024,105300,Consulta Medica,4,4101,204.0,0.0
12,2024,105300,Consulta no Medica,4,4101,67.0,2.0
12,2024,105301,Consulta Medica,4,4101,164.0,0.0
12,2024,105301,Consulta no Medica,4,4101,88.0,9.0
12,2024,105302,Consulta Medica,4,4101,548.0,0.0
12,2024,105302,Consulta no Medica,4,4101,63.0,0.0
12,2024,105303,Consulta Medica,4,4102,1618.0,96.0
12,2024,105303,Consulta no Medica,4,4102,1162.0,38.0
12,2024,105304,Consulta Medica,4,4102,1235.0,70.0
12,2024,105304,Consulta no Medica,4,4102,804.0,8.0
12,2024,105305,Consulta Medica,4,4102,2198.0,135.0
12,2024,105305,Consulta no Medica,4,4102,1265.0,103.0
12,2024,105306,Consulta Medica,4,4105,58.0,0.0
12,2024,105306,Consulta no Medica,4,4105,106.0,1.0
12,2024,105307,Consulta Medica,4,4303,507.0,0.0
12,2024,105307,Consulta no Medica,4,4303,185.0,2.0
12,2024,105308,Consulta Medica,4,4304,765.0,0.0
12,2024,105308,Consulta no Medica,4,4304,331.0,4.0
12,2024,105309,Consulta Medica,4,4202,500.0,0.0
12,2024,105309,Consulta no Medica,4,4202,255.0,0.0
12,2024,105310,Consulta Medica,4,4305,105.0,0.0
12,2024,105310,Consulta no Medica,4,4305,136.0,0.0
12,2024,105311,Consulta Medica,4,4303,319.0,0.0
12,2024,105311,Consulta no Medica,4,4303,165.0,1.0
12,2024,105312,Consulta Medica,4,4303,107.0,0.0
12,2024,105312,Consulta no Medica,4,4303,80.0,0.0
12,2024,105313,Consulta Medica,4,4101,427.0,0.0
12,2024,105313,Consulta no Medica,4,4101,575.0,22.0
12,2024,105314,Consulta Medica,4,4104,99.0,0.0
12,2024,105314,Consulta no Medica,4,4104,103.0,0.0
12,2024,105315,Consulta Medica,4,4301,327.0,0.0
12,2024,105315,Consulta no Medica,4,4301,350.0,1.0
12,2024,105317,Consulta Medica,4,4301,980.0,0.0
12,2024,105317,Consulta no Medica,4,4301,522.0,4.0
12,2024,105318,Consulta Medica,4,4303,598.0,0.0
12,2024,105318,Consulta no Medica,4,4303,248.0,0.0
12,2024,105319,Consulta Medica,4,4101,224.0,8.0
12,2024,105319,Consulta no Medica,4,4101,101.0,4.0
12,2024,105321,Consulta Medica,4,4102,426.0,48.0
12,2024,105321,Consulta no Medica,4,4102,246.0,0.0
12,2024,105322,Consulta Medica,4,4301,1473.0,0.0
12,2024,105322,Consulta no Medica,4,4301,762.0,51.0
12,2024,105323,Consulta Medica,4,4102,1147.0,76.0
12,2024,105323,Consulta no Medica,4,4102,841.0,8.0
12,2024,105324,Consulta Medica,4,4301,404.0,0.0
12,2024,105324,Consulta no Medica,4,4301,329.0,1.0
12,2024,105325,Consulta Medica,4,4101,254.0,0.0
12,2024,105325,Consulta no Medica,4,4101,47.0,2.0
12,2024,105326,Consulta Medica,4,4201,691.0,0.0
12,2024,105326,Consulta no Medica,4,4201,263.0,4.0
12,2024,105400,Consulta Medica,4,4101,44.0,0.0
12,2024,105400,Consulta no Medica,4,4101,1.0,0.0
12,2024,105401,Consulta Medica,4,4101,44.0,0.0
12,2024,105401,Consulta no Medica,4,4101,6.0,0.0
12,2024,105402,Consulta Medica,4,4101,4.0,0.0
12,2024,105402,Consulta no Medica,4,4101,12.0,0.0
12,2024,105405,Consulta Medica,4,4102,114.0,0.0
12,2024,105405,Consulta no Medica,4,4102,124.0,1.0
12,2024,105407,Consulta Medica,4,4102,59.0,3.0
12,2024,105407,Consulta no Medica,4,4102,7.0,0.0
12,2024,105409,Consulta no Medica,4,4305,2.0,0.0
12,2024,105410,Consulta Medica,4,4305,3.0,0.0
12,2024,105410,Consulta no Medica,4,4305,9.0,0.0
12,2024,105411,Consulta Medica,4,4305,7.0,0.0
12,2024,105411,Consulta no Medica,4,4305,27.0,0.0
12,2024,105414,Consulta Medica,4,4305,9.0,0.0
12,2024,105414,Consulta no Medica,4,4305,10.0,0.0
12,2024,105415,Consulta Medica,4,4301,30.0,0.0
12,2024,105415,Consulta no Medica,4,4301,40.0,0.0
12,2024,105417,Consulta Medica,4,4301,28.0,0.0
12,2024,105417,Consulta no Medica,4,4301,25.0,0.0
12,2024,105419,Consulta Medica,4,4301,5.0,0.0
12,2024,105419,Consulta no Medica,4,4301,9.0,0.0
12,2024,105425,Consulta no Medica,4,4303,7.0,0.0
12,2024,105427,Consulta no Medica,4,4303,8.0,0.0
12,2024,105428,Consulta no Medica,4,4303,22.0,0.0
12,2024,105430,Consulta Medica,4,4303,8.0,0.0
12,2024,105430,Consulta no Medica,4,4303,2.0,0.0
12,2024,105431,Consulta Medica,4,4303,9.0,0.0
12,2024,105431,Consulta no Medica,4,4303,18.0,0.0
12,2024,105432,Consulta Medica,4,4303,27.0,0.0
12,2024,105432,Consulta no Medica,4,4303,8.0,0.0
12,2024,105433,Consulta Medica,4,4302,4.0,0.0
12,2024,105433,Consulta no Medica,4,4302,4.0,0.0
12,2024,105434,Consulta no Medica,4,4302,17.0,0.0
12,2024,105435,Consulta Medica,4,4303,39.0,0.0
12,2024,105435,Consulta no Medica,4,4303,29.0,0.0
12,2024,105436,Consulta Medica,4,4303,5.0,0.0
12,2024,105436,Consulta no Medica,4,4303,4.0,0.0
12,2024,105437,Consulta Medica,4,4301,28.0,0.0
12,2024,105437,Consulta no Medica,4,4301,13.0,0.0
12,2024,105439,Consulta Medica,4,4301,9.0,0.0
12,2024,105439,Consulta no Medica,4,4301,11.0,0.0
12,2024,105440,Consulta Medica,4,4304,16.0,0.0
12,2024,105440,Consulta no Medica,4,4304,3.0,0.0
12,2024,105441,Consulta Medica,4,4302,9.0,0.0
12,2024,105441,Consulta no Medica,4,4302,14.0,0.0
12,2024,105442,Consulta no Medica,4,4304,8.0,0.0
12,2024,105443,Consulta Medica,4,4201,41.0,0.0
12,2024,105443,Consulta no Medica,4,4201,14.0,0.0
12,2024,105444,Consulta Medica,4,4201,102.0,0.0
12,2024,105444,Consulta no Medica,4,4201,1.0,0.0
12,2024,105445,Consulta Medica,4,4201,119.0,0.0
12,2024,105445,Consulta no Medica,4,4201,5.0,0.0
12,2024,105446,Consulta Medica,4,4201,10.0,0.0
12,2024,105446,Consulta no Medica,4,4201,4.0,0.0
12,2024,105447,Consulta Medica,4,4201,30.0,0.0
12,2024,105447,Consulta no Medica,4,4201,18.0,0.0
12,2024,105448,Consulta Medica,4,4201,34.0,0.0
12,2024,105448,Consulta no Medica,4,4201,16.0,0.0
12,2024,105449,Consulta Medica,4,4201,24.0,0.0
12,2024,105449,Consulta no Medica,4,4201,4.0,0.0
12,2024,105450,Consulta Medica,4,4202,20.0,0.0
12,2024,105450,Consulta no Medica,4,4202,27.0,0.0
12,2024,105451,Consulta Medica,4,4202,1.0,0.0
12,2024,105451,Consulta no Medica,4,4202,13.0,0.0
12,2024,105452,Consulta Medica,4,4204,13.0,0.0
12,2024,105452,Consulta no Medica,4,4204,13.0,0.0
12,2024,105453,Consulta Medica,4,4204,69.0,0.0
12,2024,105453,Consulta no Medica,4,4204,110.0,0.0
12,2024,105454,Consulta Medica,4,4204,3.0,0.0
12,2024,105454,Consulta no Medica,4,4204,9.0,0.0
12,2024,105455,Consulta Medica,4,4204,139.0,2.0
12,2024,105455,Consulta no Medica,4,4204,117.0,1.0
12,2024,105456,Consulta Medica,4,4204,26.0,0.0
12,2024,105456,Consulta no Medica,4,4204,13.0,0.0
12,2024,105457,Consulta Medica,4,4204,15.0,0.0
12,2024,105457,Consulta no Medica,4,4204,6.0,0.0
12,2024,105458,Consulta Medica,4,4204,14.0,0.0
12,2024,105458,Consulta no Medica,4,4204,4.0,0.0
12,2024,105459,Consulta Medica,4,4302,2.0,0.0
12,2024,105459,Consulta no Medica,4,4302,25.0,0.0
12,2024,105460,Consulta Medica,4,4302,11.0,0.0
12,2024,105460,Consulta no Medica,4,4302,44.0,0.0
12,2024,105461,Consulta Medica,4,4302,5.0,0.0
12,2024,105461,Consulta no Medica,4,4302,4.0,0.0
12,2024,105462,Consulta no Medica,4,4302,18.0,0.0
12,2024,105463,Consulta Medica,4,4302,7.0,0.0
12,2024,105463,Consulta no Medica,4,4302,17.0,0.0
12,2024,105464,Consulta Medica,4,4302,1.0,0.0
12,2024,105464,Consulta no Medica,4,4302,23.0,0.0
12,2024,105465,Consulta Medica,4,4302,18.0,0.0
12,2024,105465,Consulta no Medica,4,4302,24.0,0.0
12,2024,105466,Consulta Medica,4,4302,4.0,0.0
12,2024,105466,Consulta no Medica,4,4302,3.0,0.0
12,2024,105467,Consulta Medica,4,4106,28.0,0.0
12,2024,105467,Consulta no Medica,4,4106,78.0,1.0
12,2024,105468,Consulta Medica,4,4106,41.0,0.0
12,2024,105468,Consulta no Medica,4,4106,50.0,0.0
12,2024,105469,Consulta Medica,4,4106,80.0,0.0
12,2024,105469,Consulta no Medica,4,4106,68.0,0.0
12,2024,105470,Consulta Medica,4,4106,13.0,0.0
12,2024,105470,Consulta no Medica,4,4106,9.0,0.0
12,2024,105471,Consulta Medica,4,4106,61.0,0.0
12,2024,105471,Consulta no Medica,4,4106,131.0,0.0
12,2024,105472,Consulta Medica,4,4106,41.0,0.0
12,2024,105472,Consulta no Medica,4,4106,51.0,0.0
12,2024,105473,Consulta Medica,4,4106,71.0,4.0
12,2024,105473,Consulta no Medica,4,4106,76.0,0.0
12,2024,105474,Consulta Medica,4,4106,14.0,0.0
12,2024,105474,Consulta no Medica,4,4106,16.0,0.0
12,2024,105475,Consulta Medica,4,4105,16.0,0.0
12,2024,105475,Consulta no Medica,4,4105,36.0,0.0
12,2024,105476,Consulta Medica,4,4105,8.0,0.0
12,2024,105476,Consulta no Medica,4,4105,11.0,0.0
12,2024,105477,Consulta Medica,4,4105,13.0,0.0
12,2024,105477,Consulta no Medica,4,4105,29.0,0.0
12,2024,105478,Consulta Medica,4,4203,110.0,0.0
12,2024,105478,Consulta no Medica,4,4203,20.0,0.0
12,2024,105479,Consulta Medica,4,4203,7.0,0.0
12,2024,105479,Consulta no Medica,4,4203,26.0,3.0
12,2024,105480,Consulta Medica,4,4203,111.0,1.0
12,2024,105480,Consulta no Medica,4,4203,169.0,4.0
12,2024,105481,Consulta no Medica,4,4203,9.0,0.0
12,2024,105482,Consulta Medica,4,4202,13.0,0.0
12,2024,105482,Consulta no Medica,4,4202,2.0,0.0
12,2024,105483,Consulta Medica,4,4202,4.0,0.0
12,2024,105483,Consulta no Medica,4,4202,3.0,0.0
12,2024,105484,Consulta Medica,4,4202,15.0,0.0
12,2024,105484,Consulta no Medica,4,4202,16.0,0.0
12,2024,105485,Consulta Medica,4,4201,42.0,0.0
12,2024,105485,Consulta no Medica,4,4201,10.0,0.0
12,2024,105486,Consulta Medica,4,4201,11.0,0.0
12,2024,105486,Consulta no Medica,4,4201,9.0,0.0
12,2024,105487,Consulta Medica,4,4201,108.0,0.0
12,2024,105487,Consulta no Medica,4,4201,26.0,0.0
12,2024,105488,Consulta Medica,4,4202,1.0,0.0
12,2024,105488,Consulta no Medica,4,4202,2.0,0.0
12,2024,105489,Consulta Medica,4,4303,9.0,0.0
12,2024,105489,Consulta no Medica,4,4303,3.0,0.0
12,2024,105490,Consulta no Medica,4,4302,3.0,0.0
12,2024,105491,Consulta Medica,4,4204,44.0,0.0
12,2024,105491,Consulta no Medica,4,4204,69.0,0.0
12,2024,105492,Consulta Medica,4,4204,10.0,0.0
12,2024,105492,Consulta no Medica,4,4204,4.0,0.0
12,2024,105493,Consulta Medica,4,4202,18.0,0.0
12,2024,105496,Consulta Medica,4,4201,3.0,0.0
12,2024,105496,Consulta no Medica,4,4201,1.0,0.0
12,2024,105497,Consulta Medica,4,4202,1.0,0.0
12,2024,105498,Consulta Medica,4,4202,2.0,0.0
12,2024,105498,Consulta no Medica,4,4202,1.0,0.0
12,2024,105499,Consulta no Medica,4,4101,3.0,0.0
12,2024,105500,Consulta Medica,4,4104,21.0,0.0
12,2024,105500,Consulta no Medica,4,4104,57.0,1.0
12,2024,105501,Consulta Medica,4,4204,49.0,0.0
12,2024,105501,Consulta no Medica,4,4204,24.0,0.0
12,2024,105503,Consulta no Medica,4,4305,23.0,0.0
12,2024,105504,Consulta Medica,4,4201,32.0,0.0
12,2024,105504,Consulta no Medica,4,4201,1.0,0.0
12,2024,105505,Consulta Medica,4,4104,32.0,0.0
12,2024,105505,Consulta no Medica,4,4104,21.0,0.0
12,2024,105506,Consulta Medica,4,4104,20.0,0.0
12,2024,105506,Consulta no Medica,4,4104,25.0,0.0
12,2024,105507,Consulta Medica,4,4301,39.0,0.0
12,2024,105507,Consulta no Medica,4,4301,67.0,0.0
12,2024,105508,Consulta Medica,4,4304,4.0,0.0
12,2024,105508,Consulta no Medica,4,4304,2.0,0.0
12,2024,105509,Consulta Medica,4,4106,32.0,0.0
12,2024,105509,Consulta no Medica,4,4106,23.0,0.0
12,2024,105511,Consulta Medica,4,4203,28.0,0.0
12,2024,105511,Consulta no Medica,4,4203,30.0,0.0
12,2024,105700,Consulta Medica,4,4101,24.0,0.0
12,2024,105700,Consulta no Medica,4,4101,12.0,0.0
12,2024,105701,Consulta Medica,4,4101,14.0,0.0
12,2024,105701,Consulta no Medica,4,4101,4.0,0.0
12,2024,105702,Consulta no Medica,4,4101,1.0,0.0
12,2024,105722,Consulta Medica,4,4301,201.0,0.0
12,2024,105722,Consulta no Medica,4,4301,141.0,0.0
12,2024,105723,Consulta Medica,4,4301,131.0,0.0
12,2024,105723,Consulta no Medica,4,4301,140.0,3.0
12,2024,106011,Consulta Medica,5,5101,57.0,0.0
12,2024,106105,Consulta Medica,5,5102,838.0,73.0
12,2024,106105,Consulta no Medica,5,5102,891.0,74.0
12,2024,106300,Consulta Medica,5,5101,438.0,19.0
12,2024,106300,Consulta no Medica,5,5101,555.0,38.0
12,2024,106301,Consulta Medica,5,5101,371.0,15.0
12,2024,106301,Consulta no Medica,5,5101,260.0,18.0
12,2024,106302,Consulta Medica,5,5101,194.0,13.0
12,2024,106302,Consulta no Medica,5,5101,541.0,37.0
12,2024,106303,Consulta Medica,5,5101,425.0,15.0
12,2024,106303,Consulta no Medica,5,5101,668.0,37.0
12,2024,106304,Consulta Medica,5,5101,539.0,19.0
12,2024,106304,Consulta no Medica,5,5101,967.0,42.0
12,2024,106305,Consulta Medica,5,5101,762.0,77.0
12,2024,106305,Consulta no Medica,5,5101,411.0,45.0
12,2024,106306,Consulta Medica,5,5101,196.0,8.0
12,2024,106306,Consulta no Medica,5,5101,442.0,23.0
12,2024,106307,Consulta Medica,5,5101,468.0,12.0
12,2024,106307,Consulta no Medica,5,5101,571.0,22.0
12,2024,106308,Consulta Medica,5,5101,487.0,7.0
12,2024,106308,Consulta no Medica,5,5101,506.0,10.0
12,2024,106309,Consulta Medica,5,5101,266.0,12.0
12,2024,106309,Consulta no Medica,5,5101,284.0,12.0
12,2024,106311,Consulta Medica,5,5101,227.0,6.0
12,2024,106311,Consulta no Medica,5,5101,909.0,19.0
12,2024,106312,Consulta Medica,5,5101,241.0,4.0
12,2024,106312,Consulta no Medica,5,5101,260.0,6.0
12,2024,106314,Consulta Medica,5,5601,273.0,0.0
12,2024,106314,Consulta no Medica,5,5601,419.0,9.0
12,2024,106319,Consulta Medica,5,5601,482.0,0.0
12,2024,106319,Consulta no Medica,5,5601,330.0,10.0
12,2024,106326,Consulta Medica,5,5603,525.0,11.0
12,2024,106326,Consulta no Medica,5,5603,429.0,9.0
12,2024,106327,Consulta Medica,5,5602,401.0,0.0
12,2024,106327,Consulta no Medica,5,5602,298.0,12.0
12,2024,106328,Consulta Medica,5,5604,549.0,22.0
12,2024,106328,Consulta no Medica,5,5604,189.0,2.0
12,2024,106329,Consulta Medica,5,5601,572.0,0.0
12,2024,106329,Consulta no Medica,5,5601,509.0,6.0
12,2024,106330,Consulta Medica,5,5101,501.0,10.0
12,2024,106330,Consulta no Medica,5,5101,424.0,11.0
12,2024,106333,Consulta Medica,5,5601,537.0,0.0
12,2024,106333,Consulta no Medica,5,5601,229.0,23.0
12,2024,106334,Consulta Medica,5,5101,428.0,13.0
12,2024,106334,Consulta no Medica,5,5101,364.0,14.0
12,2024,106336,Consulta Medica,5,5601,732.0,0.0
12,2024,106336,Consulta no Medica,5,5601,367.0,4.0
12,2024,106337,Consulta Medica,5,5606,442.0,0.0
12,2024,106337,Consulta no Medica,5,5606,191.0,0.0
12,2024,106338,Consulta Medica,5,5605,383.0,0.0
12,2024,106338,Consulta no Medica,5,5605,435.0,2.0
12,2024,106400,Consulta Medica,5,5104,64.0,2.0
12,2024,106400,Consulta no Medica,5,5104,65.0,0.0
12,2024,106401,Consulta Medica,5,5101,236.0,6.0
12,2024,106401,Consulta no Medica,5,5101,123.0,5.0
